step,id,x,y,gx,gy,priority,battery,blocked,charging
107,17,-1,-1,-1,-1,1,93,0,0
107,18,4,1,1,1,2,-7,94,1
107,19,18,1,1,13,1,75,99,0
107,20,2,17,1,18,0,-7,85,1
107,21,2,1,1,1,2,-7,100,1
107,22,1,18,6,9,1,75,98,0
107,23,0,18,1,18,2,-7,100,1
107,24,1,19,1,18,0,-7,100,1
107,25,17,1,18,1,2,-7,98,1
107,26,2,18,1,18,2,-7,97,1
107,27,-1,-1,-1,-1,0,86,0,0
107,28,-1,-1,-1,-1,2,98,0,0
107,29,-1,-1,-1,-1,0,79,1,0
108,0,-1,-1,-1,-1,0,87,1,0
108,1,3,1,1,1,2,-8,96,1
108,2,0,1,1,1,1,-8,98,1
108,3,18,2,18,1,2,-8,98,1
108,4,-1,-1,-1,-1,0,84,0,0
108,5,19,1,18,1,2,-8,100,1
108,6,1,2,1,1,0,-8,98,1
108,7,-1,-1,-1,-1,0,89,0,0
108,8,-1,-1,-1,-1,1,77,1,0
108,9,-1,-1,-1,-1,1,82,1,0
108,10,-1,-1,-1,-1,0,90,0,0
108,11,1,1,15,13,2,74,98,0
108,12,1,17,1,18,2,-8,100,1
108,13,1,0,1,1,2,-8,99,1
108,14,5,1,1,1,0,-8,85,1
108,15,18,19,10,4,0,75,2,0
108,16,18,0,18,1,2,-8,100,1
108,17,-1,-1,-1,-1,1,93,0,0
108,18,4,1,1,1,2,-8,95,1
108,19,18,1,1,13,1,74,100,0
108,20,2,17,1,18,0,-8,86,1
108,21,2,1,1,1,2,-8,101,1
108,22,1,18,6,9,1,74,99,0
108,23,0,18,1,18,2,-8,101,1
108,24,1,19,1,18,0,-8,101,1
108,25,17,1,18,1,2,-8,99,1
108,26,2,18,1,18,2,-8,98,1
108,27,-1,-1,-1,-1,0,86,0,0
108,28,-1,-1,-1,-1,2,98,0,0
108,29,-1,-1,-1,-1,0,79,1,0
109,0,-1,-1,-1,-1,0,87,1,0
109,1,3,1,1,1,2,-9,97,1
109,2,0,1,1,1,1,-9,99,1
109,3,18,2,18,1,2,-9,99,1
109,4,-1,-1,-1,-1,0,84,0,0
109,5,19,1,18,1,2,-9,101,1
109,6,1,2,1,1,0,-9,99,1
109,7,-1,-1,-1,-1,0,89,0,0
109,8,-1,-1,-1,-1,1,77,1,0
109,9,-1,-1,-1,-1,1,82,1,0
109,10,-1,-1,-1,-1,0,90,0,0
109,11,1,1,15,13,2,73,99,0
109,12,1,17,1,18,2,-9,101,1
109,13,1,0,1,1,2,-9,100,1
109,14,5,1,1,1,0,-9,86,1
109,15,18,18,10,4,0,74,2,0
109,16,18,0,18,1,2,-9,101,1
109,17,-1,-1,-1,-1,1,93,0,0
109,18,4,1,1,1,2,-9,96,1
109,19,18,1,1,13,1,73,101,0
109,20,2,17,1,18,0,-9,87,1
109,21,2,1,1,1,2,-9,102,1
109,22,1,18,6,9,1,73,100,0
109,23,0,18,1,18,2,-9,102,1
109,24,1,19,1,18,0,-9,102,1
109,25,17,1,18,1,2,-9,100,1
109,26,2,18,1,18,2,-9,99,1
109,27,-1,-1,-1,-1,0,86,0,0
109,28,-1,-1,-1,-1,2,98,0,0
109,29,-1,-1,-1,-1,0,79,1,0
110,0,-1,-1,-1,-1,0,87,1,0
110,1,3,1,1,1,2,-10,98,1
110,2,0,1,1,1,1,-10,100,1
110,3,18,2,18,1,2,-10,100,1
110,4,-1,-1,-1,-1,0,84,0,0
110,5,19,1,18,1,2,-10,102,1
110,6,1,2,1,1,0,-10,100,1
110,7,-1,-1,-1,-1,0,89,0,0
110,8,-1,-1,-1,-1,1,77,1,0
110,9,-1,-1,-1,-1,1,82,1,0
110,10,-1,-1,-1,-1,0,90,0,0
110,11,1,1,15,13,2,72,100,0
110,12,1,17,1,18,2,-10,102,1
110,13,1,0,1,1,2,-10,101,1
110,14,5,1,1,1,0,-10,87,1
110,15,18,19,10,4,0,73,2,0
110,16,18,0,18,1,2,-10,102,1
110,17,-1,-1,-1,-1,1,93,0,0
110,18,4,1,1,1,2,-10,97,1
110,19,18,1,1,13,1,72,102,0
110,20,2,17,1,18,0,-10,88,1
110,21,2,1,1,1,2,-10,103,1
110,22,1,18,6,9,1,72,101,0
110,23,0,18,1,18,2,-10,103,1
110,24,1,19,1,18,0,-10,103,1
110,25,17,1,18,1,2,-10,101,1
110,26,2,18,1,18,2,-10,100,1
110,27,-1,-1,-1,-1,0,86,0,0
110,28,-1,-1,-1,-1,2,98,0,0
110,29,-1,-1,-1,-1,0,79,1,0
111,0,-1,-1,-1,-1,0,87,1,0
111,1,3,1,1,1,2,-11,99,1
111,2,0,1,1,1,1,-11,101,1
111,3,18,2,18,1,2,-11,101,1
111,4,-1,-1,-1,-1,0,84,0,0
111,5,19,1,18,1,2,-11,103,1
111,6,1,2,1,1,0,-11,101,1
111,7,-1,-1,-1,-1,0,89,0,0
111,8,-1,-1,-1,-1,1,77,1,0
111,9,-1,-1,-1,-1,1,82,1,0
111,10,-1,-1,-1,-1,0,90,0,0
111,11,1,1,15,13,2,71,101,0
111,12,1,17,1,18,2,-11,103,1
111,13,1,0,1,1,2,-11,102,1
111,14,5,1,1,1,0,-11,88,1
111,15,18,18,10,4,0,72,2,0
111,16,18,0,18,1,2,-11,103,1
111,17,-1,-1,-1,-1,1,93,0,0
111,18,4,1,1,1,2,-11,98,1
111,19,18,1,1,13,1,71,103,0
111,20,2,17,1,18,0,-11,89,1
111,21,2,1,1,1,2,-11,104,1
111,22,1,18,6,9,1,71,102,0
111,23,0,18,1,18,2,-11,104,1
111,24,1,19,1,18,0,-11,104,1
111,25,17,1,18,1,2,-11,102,1
111,26,2,18,1,18,2,-11,101,1
111,27,-1,-1,-1,-1,0,86,0,0
111,28,-1,-1,-1,-1,2,98,0,0
111,29,-1,-1,-1,-1,0,79,1,0
112,0,-1,-1,-1,-1,0,87,1,0
112,1,3,1,1,1,2,-12,100,1
112,2,0,1,1,1,1,-12,102,1
112,3,18,2,18,1,2,-12,102,1
112,4,-1,-1,-1,-1,0,84,0,0
112,5,19,1,18,1,2,-12,104,1
112,6,1,2,1,1,0,-12,102,1
112,7,-1,-1,-1,-1,0,89,0,0
112,8,-1,-1,-1,-1,1,77,1,0
112,9,-1,-1,-1,-1,1,82,1,0
112,10,-1,-1,-1,-1,0,90,0,0
112,11,1,1,15,13,2,70,102,0
112,12,1,17,1,18,2,-12,104,1
112,13,1,0,1,1,2,-12,103,1
112,14,5,1,1,1,0,-12,89,1
112,15,18,19,10,4,0,71,2,0
112,16,18,0,18,1,2,-12,104,1
112,17,-1,-1,-1,-1,1,93,0,0
112,18,4,1,1,1,2,-12,99,1
112,19,18,1,1,13,1,70,104,0
112,20,2,17,1,18,0,-12,90,1
112,21,2,1,1,1,2,-12,105,1
112,22,1,18,6,9,1,70,103,0
112,23,0,18,1,18,2,-12,105,1
112,24,1,19,1,18,0,-12,105,1
112,25,17,1,18,1,2,-12,103,1
112,26,2,18,1,18,2,-12,102,1
112,27,-1,-1,-1,-1,0,86,0,0
112,28,-1,-1,-1,-1,2,98,0,0
112,29,-1,-1,-1,-1,0,79,1,0
113,0,-1,-1,-1,-1,0,87,1,0
113,1,3,1,1,1,2,-13,101,1
113,2,0,1,1,1,1,-13,103,1
113,3,18,2,18,1,2,-13,103,1
113,4,-1,-1,-1,-1,0,84,0,0
113,5,19,1,18,1,2,-13,105,1
113,6,1,2,1,1,0,-13,103,1
113,7,-1,-1,-1,-1,0,89,0,0
113,8,-1,-1,-1,-1,1,77,1,0
113,9,-1,-1,-1,-1,1,82,1,0
113,10,-1,-1,-1,-1,0,90,0,0
113,11,1,1,15,13,2,69,103,0
113,12,1,17,1,18,2,-13,105,1
113,13,1,0,1,1,2,-13,104,1
113,14,5,1,1,1,0,-13,90,1
113,15,18,18,10,4,0,70,2,0
113,16,18,0,18,1,2,-13,105,1
113,17,-1,-1,-1,-1,1,93,0,0
113,18,4,1,1,1,2,-13,100,1
113,19,18,1,1,13,1,69,105,0
113,20,2,17,1,18,0,-13,91,1
113,21,2,1,1,1,2,-13,106,1
113,22,1,18,6,9,1,69,104,0
113,23,0,18,1,18,2,-13,106,1
113,24,1,19,1,18,0,-13,106,1
113,25,17,1,18,1,2,-13,104,1
113,26,2,18,1,18,2,-13,103,1
113,27,-1,-1,-1,-1,0,86,0,0
113,28,-1,-1,-1,-1,2,98,0,0
113,29,-1,-1,-1,-1,0,79,1,0
114,0,-1,-1,-1,-1,0,87,1,0
114,1,3,1,1,1,2,-14,102,1
114,2,0,1,1,1,1,-14,104,1
114,3,18,2,18,1,2,-14,104,1
114,4,-1,-1,-1,-1,0,84,0,0
114,5,19,1,18,1,2,-14,106,1
114,6,1,2,1,1,0,-14,104,1
114,7,-1,-1,-1,-1,0,89,0,0
114,8,-1,-1,-1,-1,1,77,1,0
114,9,-1,-1,-1,-1,1,82,1,0
114,10,-1,-1,-1,-1,0,90,0,0
114,11,1,1,15,13,2,68,104,0
114,12,1,17,1,18,2,-14,106,1
114,13,1,0,1,1,2,-14,105,1
114,14,5,1,1,1,0,-14,91,1
114,15,18,19,10,4,0,69,2,0
114,16,18,0,18,1,2,-14,106,1
114,17,-1,-1,-1,-1,1,93,0,0
114,18,4,1,1,1,2,-14,101,1
114,19,18,1,1,13,1,68,106,0
114,20,2,17,1,18,0,-14,92,1
114,21,2,1,1,1,2,-14,107,1
114,22,1,18,6,9,1,68,105,0
114,23,0,18,1,18,2,-14,107,1
114,24,1,19,1,18,0,-14,107,1
114,25,17,1,18,1,2,-14,105,1
114,26,2,18,1,18,2,-14,104,1
114,27,-1,-1,-1,-1,0,86,0,0
114,28,-1,-1,-1,-1,2,98,0,0
114,29,-1,-1,-1,-1,0,79,1,0
115,0,-1,-1,-1,-1,0,87,1,0
115,1,3,1,1,1,2,-15,103,1
115,2,0,1,1,1,1,-15,105,1
115,3,18,2,18,1,2,-15,105,1
115,4,-1,-1,-1,-1,0,84,0,0
115,5,19,1,18,1,2,-15,107,1
115,6,1,2,1,1,0,-15,105,1
115,7,-1,-1,-1,-1,0,89,0,0
115,8,-1,-1,-1,-1,1,77,1,0
115,9,-1,-1,-1,-1,1,82,1,0
115,10,-1,-1,-1,-1,0,90,0,0
115,11,1,1,15,13,2,67,105,0
115,12,1,17,1,18,2,-15,107,1
115,13,1,0,1,1,2,-15,106,1
115,14,5,1,1,1,0,-15,92,1
115,15,18,18,10,4,0,68,2,0
115,16,18,0,18,1,2,-15,107,1
115,17,-1,-1,-1,-1,1,93,0,0
115,18,4,1,1,1,2,-15,102,1
115,19,18,1,1,13,1,67,107,0
115,20,2,17,1,18,0,-15,93,1
115,21,2,1,1,1,2,-15,108,1
115,22,1,18,6,9,1,67,106,0
115,23,0,18,1,18,2,-15,108,1
115,24,1,19,1,18,0,-15,108,1
115,25,17,1,18,1,2,-15,106,1
115,26,2,18,1,18,2,-15,105,1
115,27,-1,-1,-1,-1,0,86,0,0
115,28,-1,-1,-1,-1,2,98,0,0
115,29,-1,-1,-1,-1,0,79,1,0
116,0,-1,-1,-1,-1,0,87,1,0
116,1,3,1,1,1,2,-16,104,1
116,2,0,1,1,1,1,-16,106,1
116,3,18,2,18,1,2,-16,106,1
116,4,-1,-1,-1,-1,0,84,0,0
116,5,19,1,18,1,2,-16,108,1
116,6,1,2,1,1,0,-16,106,1
116,7,-1,-1,-1,-1,0,89,0,0
116,8,-1,-1,-1,-1,1,77,1,0
116,9,-1,-1,-1,-1,1,82,1,0
116,10,-1,-1,-1,-1,0,90,0,0
116,11,1,1,15,13,2,66,106,0
116,12,1,17,1,18,2,-16,108,1
116,13,1,0,1,1,2,-16,107,1
116,14,5,1,1,1,0,-16,93,1
116,15,18,19,10,4,0,67,2,0
116,16,18,0,18,1,2,-16,108,1
116,17,-1,-1,-1,-1,1,93,0,0
116,18,4,1,1,1,2,-16,103,1
116,19,18,1,1,13,1,66,108,0
116,20,2,17,1,18,0,-16,94,1
116,21,2,1,1,1,2,-16,109,1
116,22,1,18,6,9,1,66,107,0
116,23,0,18,1,18,2,-16,109,1
116,24,1,19,1,18,0,-16,109,1
116,25,17,1,18,1,2,-16,107,1
116,26,2,18,1,18,2,-16,106,1
116,27,-1,-1,-1,-1,0,86,0,0
116,28,-1,-1,-1,-1,2,98,0,0
116,29,-1,-1,-1,-1,0,79,1,0
117,0,-1,-1,-1,-1,0,87,1,0
117,1,3,1,1,1,2,-17,105,1
117,2,0,1,1,1,1,-17,107,1
117,3,18,2,18,1,2,-17,107,1
117,4,-1,-1,-1,-1,0,84,0,0
117,5,19,1,18,1,2,-17,109,1
117,6,1,2,1,1,0,-17,107,1
117,7,-1,-1,-1,-1,0,89,0,0
117,8,-1,-1,-1,-1,1,77,1,0
117,9,-1,-1,-1,-1,1,82,1,0
117,10,-1,-1,-1,-1,0,90,0,0
117,11,1,1,15,13,2,65,107,0
117,12,1,17,1,18,2,-17,109,1
117,13,1,0,1,1,2,-17,108,1
117,14,5,1,1,1,0,-17,94,1
117,15,18,18,10,4,0,66,2,0
117,16,18,0,18,1,2,-17,109,1
117,17,-1,-1,-1,-1,1,93,0,0
117,18,4,1,1,1,2,-17,104,1
117,19,18,1,1,13,1,65,109,0
117,20,2,17,1,18,0,-17,95,1
117,21,2,1,1,1,2,-17,110,1
117,22,1,18,6,9,1,65,108,0
117,23,0,18,1,18,2,-17,110,1
117,24,1,19,1,18,0,-17,110,1
117,25,17,1,18,1,2,-17,108,1
117,26,2,18,1,18,2,-17,107,1
117,27,-1,-1,-1,-1,0,86,0,0
117,28,-1,-1,-1,-1,2,98,0,0
117,29,-1,-1,-1,-1,0,79,1,0
118,0,-1,-1,-1,-1,0,87,1,0
118,1,3,1,1,1,2,-18,106,1
118,2,0,1,1,1,1,-18,108,1
118,3,18,2,18,1,2,-18,108,1
118,4,-1,-1,-1,-1,0,84,0,0
118,5,19,1,18,1,2,-18,110,1
118,6,1,2,1,1,0,-18,108,1
118,7,-1,-1,-1,-1,0,89,0,0
118,8,-1,-1,-1,-1,1,77,1,0
118,9,-1,-1,-1,-1,1,82,1,0
118,10,-1,-1,-1,-1,0,90,0,0
118,11,1,1,15,13,2,64,108,0
118,12,1,17,1,18,2,-18,110,1
118,13,1,0,1,1,2,-18,109,1
118,14,5,1,1,1,0,-18,95,1
118,15,18,19,10,4,0,65,2,0
118,16,18,0,18,1,2,-18,110,1
118,17,-1,-1,-1,-1,1,93,0,0
118,18,4,1,1,1,2,-18,105,1
118,19,18,1,1,13,1,64,110,0
118,20,2,17,1,18,0,-18,96,1
118,21,2,1,1,1,2,-18,111,1
118,22,1,18,6,9,1,64,109,0
118,23,0,18,1,18,2,-18,111,1
118,24,1,19,1,18,0,-18,111,1
118,25,17,1,18,1,2,-18,109,1
118,26,2,18,1,18,2,-18,108,1
118,27,-1,-1,-1,-1,0,86,0,0
118,28,-1,-1,-1,-1,2,98,0,0
118,29,-1,-1,-1,-1,0,79,1,0
119,0,-1,-1,-1,-1,0,87,1,0
119,1,3,1,1,1,2,-19,107,1
119,2,0,1,1,1,1,-19,109,1
119,3,18,2,18,1,2,-19,109,1
119,4,-1,-1,-1,-1,0,84,0,0
119,5,19,1,18,1,2,-19,111,1
119,6,1,2,1,1,0,-19,109,1
119,7,-1,-1,-1,-1,0,89,0,0
119,8,-1,-1,-1,-1,1,77,1,0
119,9,-1,-1,-1,-1,1,82,1,0
119,10,-1,-1,-1,-1,0,90,0,0
119,11,1,1,15,13,2,63,109,0
119,12,1,17,1,18,2,-19,111,1
119,13,1,0,1,1,2,-19,110,1
119,14,5,1,1,1,0,-19,96,1
119,15,18,18,10,4,0,64,2,0
119,16,18,0,18,1,2,-19,111,1
119,17,-1,-1,-1,-1,1,93,0,0
119,18,4,1,1,1,2,-19,106,1
119,19,18,1,1,13,1,63,111,0
119,20,2,17,1,18,0,-19,97,1
119,21,2,1,1,1,2,-19,112,1
119,22,1,18,6,9,1,63,110,0
119,23,0,18,1,18,2,-19,112,1
119,24,1,19,1,18,0,-19,112,1
119,25,17,1,18,1,2,-19,110,1
119,26,2,18,1,18,2,-19,109,1
119,27,-1,-1,-1,-1,0,86,0,0
119,28,-1,-1,-1,-1,2,98,0,0
119,29,-1,-1,-1,-1,0,79,1,0
120,0,-1,-1,-1,-1,0,87,1,0
120,1,3,1,1,1,2,-20,108,1
120,2,0,1,1,1,1,-20,110,1
120,3,18,2,18,1,2,-20,110,1
120,4,-1,-1,-1,-1,0,84,0,0
120,5,19,1,18,1,2,-20,112,1
120,6,1,2,1,1,0,-20,110,1
120,7,-1,-1,-1,-1,0,89,0,0
120,8,-1,-1,-1,-1,1,77,1,0
120,9,-1,-1,-1,-1,1,82,1,0
120,10,-1,-1,-1,-1,0,90,0,0
120,11,1,1,15,13,2,62,110,0
120,12,1,17,1,18,2,-20,112,1
120,13,1,0,1,1,2,-20,111,1
120,14,5,1,1,1,0,-20,97,1
120,15,18,19,10,4,0,63,2,0
120,16,18,0,18,1,2,-20,112,1
120,17,-1,-1,-1,-1,1,93,0,0
120,18,4,1,1,1,2,-20,107,1
120,19,18,1,1,13,1,62,112,0
120,20,2,17,1,18,0,-20,98,1
120,21,2,1,1,1,2,-20,113,1
120,22,1,18,6,9,1,62,111,0
120,23,0,18,1,18,2,-20,113,1
120,24,1,19,1,18,0,-20,113,1
120,25,17,1,18,1,2,-20,111,1
120,26,2,18,1,18,2,-20,110,1
120,27,-1,-1,-1,-1,0,86,0,0
120,28,-1,-1,-1,-1,2,98,0,0
120,29,-1,-1,-1,-1,0,79,1,0
121,0,-1,-1,-1,-1,0,87,1,0
121,1,3,1,1,1,2,-21,109,1
121,2,0,1,1,1,1,-21,111,1
121,3,18,2,18,1,2,-21,111,1
121,4,-1,-1,-1,-1,0,84,0,0
121,5,19,1,18,1,2,-21,113,1
121,6,1,2,1,1,0,-21,111,1
121,7,-1,-1,-1,-1,0,89,0,0
121,8,-1,-1,-1,-1,1,77,1,0
121,9,-1,-1,-1,-1,1,82,1,0
121,10,-1,-1,-1,-1,0,90,0,0
121,11,1,1,15,13,2,61,111,0
121,12,1,17,1,18,2,-21,113,1
121,13,1,0,1,1,2,-21,112,1
121,14,5,1,1,1,0,-21,98,1
121,15,18,18,10,4,0,62,2,0
121,16,18,0,18,1,2,-21,113,1
121,17,-1,-1,-1,-1,1,93,0,0
121,18,4,1,1,1,2,-21,108,1
121,19,18,1,1,13,1,61,113,0
121,20,2,17,1,18,0,-21,99,1
121,21,2,1,1,1,2,-21,114,1
121,22,1,18,6,9,1,61,112,0
121,23,0,18,1,18,2,-21,114,1
121,24,1,19,1,18,0,-21,114,1
121,25,17,1,18,1,2,-21,112,1
121,26,2,18,1,18,2,-21,111,1
121,27,-1,-1,-1,-1,0,86,0,0
121,28,-1,-1,-1,-1,2,98,0,0
121,29,-1,-1,-1,-1,0,79,1,0
122,0,-1,-1,-1,-1,0,87,1,0
122,1,3,1,1,1,2,-22,110,1
122,2,0,1,1,1,1,-22,112,1
122,3,18,2,18,1,2,-22,112,1
122,4,-1,-1,-1,-1,0,84,0,0
122,5,19,1,18,1,2,-22,114,1
122,6,1,2,1,1,0,-22,112,1
122,7,-1,-1,-1,-1,0,89,0,0
122,8,-1,-1,-1,-1,1,77,1,0
122,9,-1,-1,-1,-1,1,82,1,0
122,10,-1,-1,-1,-1,0,90,0,0
122,11,1,1,15,13,2,60,112,0
122,12,1,17,1,18,2,-22,114,1
122,13,1,0,1,1,2,-22,113,1
122,14,5,1,1,1,0,-22,99,1
122,15,18,19,10,4,0,61,2,0
122,16,18,0,18,1,2,-22,114,1
122,17,-1,-1,-1,-1,1,93,0,0
122,18,4,1,1,1,2,-22,109,1
122,19,18,1,1,13,1,60,114,0
122,20,2,17,1,18,0,-22,100,1
122,21,2,1,1,1,2,-22,115,1
122,22,1,18,6,9,1,60,113,0
122,23,0,18,1,18,2,-22,115,1
122,24,1,19,1,18,0,-22,115,1
122,25,17,1,18,1,2,-22,113,1
122,26,2,18,1,18,2,-22,112,1
122,27,-1,-1,-1,-1,0,86,0,0
122,28,-1,-1,-1,-1,2,98,0,0
122,29,-1,-1,-1,-1,0,79,1,0
123,0,-1,-1,-1,-1,0,87,1,0
123,1,3,1,1,1,2,-23,111,1
123,2,0,1,1,1,1,-23,113,1
123,3,18,2,18,1,2,-23,113,1
123,4,-1,-1,-1,-1,0,84,0,0
123,5,19,1,18,1,2,-23,115,1
123,6,1,2,1,1,0,-23,113,1
123,7,-1,-1,-1,-1,0,89,0,0
123,8,-1,-1,-1,-1,1,77,1,0
123,9,-1,-1,-1,-1,1,82,1,0
123,10,-1,-1,-1,-1,0,90,0,0
123,11,1,1,15,13,2,59,113,0
123,12,1,17,1,18,2,-23,115,1
123,13,1,0,1,1,2,-23,114,1
123,14,5,1,1,1,0,-23,100,1
123,15,18,18,10,4,0,60,2,0
123,16,18,0,18,1,2,-23,115,1
123,17,-1,-1,-1,-1,1,93,0,0
123,18,4,1,1,1,2,-23,110,1
123,19,18,1,1,13,1,59,115,0
123,20,2,17,1,18,0,-23,101,1
123,21,2,1,1,1,2,-23,116,1
123,22,1,18,6,9,1,59,114,0
123,23,0,18,1,18,2,-23,116,1
123,24,1,19,1,18,0,-23,116,1
123,25,17,1,18,1,2,-23,114,1
123,26,2,18,1,18,2,-23,113,1
123,27,-1,-1,-1,-1,0,86,0,0
123,28,-1,-1,-1,-1,2,98,0,0
123,29,-1,-1,-1,-1,0,79,1,0
124,0,-1,-1,-1,-1,0,87,1,0
124,1,3,1,1,1,2,-24,112,1
124,2,0,1,1,1,1,-24,114,1
124,3,18,2,18,1,2,-24,114,1
124,4,-1,-1,-1,-1,0,84,0,0
124,5,19,1,18,1,2,-24,116,1
124,6,1,2,1,1,0,-24,114,1
124,7,-1,-1,-1,-1,0,89,0,0
124,8,-1,-1,-1,-1,1,77,1,0
124,9,-1,-1,-1,-1,1,82,1,0
124,10,-1,-1,-1,-1,0,90,0,0
124,11,1,1,15,13,2,58,114,0
124,12,1,17,1,18,2,-24,116,1
124,13,1,0,1,1,2,-24,115,1
124,14,5,1,1,1,0,-24,101,1
124,15,18,19,10,4,0,59,2,0
124,16,18,0,18,1,2,-24,116,1
124,17,-1,-1,-1,-1,1,93,0,0
124,18,4,1,1,1,2,-24,111,1
124,19,18,1,1,13,1,58,116,0
124,20,2,17,1,18,0,-24,102,1
124,21,2,1,1,1,2,-24,117,1
124,22,1,18,6,9,1,58,115,0
124,23,0,18,1,18,2,-24,117,1
124,24,1,19,1,18,0,-24,117,1
124,25,17,1,18,1,2,-24,115,1
124,26,2,18,1,18,2,-24,114,1
124,27,-1,-1,-1,-1,0,86,0,0
124,28,-1,-1,-1,-1,2,98,0,0
124,29,-1,-1,-1,-1,0,79,1,0
125,0,-1,-1,-1,-1,0,87,1,0
125,1,3,1,1,1,2,-25,113,1
125,2,0,1,1,1,1,-25,115,1
125,3,18,2,18,1,2,-25,115,1
125,4,-1,-1,-1,-1,0,84,0,0
125,5,19,1,18,1,2,-25,117,1
125,6,1,2,1,1,0,-25,115,1
125,7,-1,-1,-1,-1,0,89,0,0
125,8,-1,-1,-1,-1,1,77,1,0
125,9,-1,-1,-1,-1,1,82,1,0
125,10,-1,-1,-1,-1,0,90,0,0
125,11,1,1,15,13,2,57,115,0
125,12,1,17,1,18,2,-25,117,1
125,13,1,0,1,1,2,-25,116,1
125,14,5,1,1,1,0,-25,102,1
125,15,18,18,10,4,0,58,2,0
125,16,18,0,18,1,2,-25,117,1
125,17,-1,-1,-1,-1,1,93,0,0
125,18,4,1,1,1,2,-25,112,1
125,19,18,1,1,13,1,57,117,0
125,20,2,17,1,18,0,-25,103,1
125,21,2,1,1,1,2,-25,118,1
125,22,1,18,6,9,1,57,116,0
125,23,0,18,1,18,2,-25,118,1
125,24,1,19,1,18,0,-25,118,1
125,25,17,1,18,1,2,-25,116,1
125,26,2,18,1,18,2,-25,115,1
125,27,-1,-1,-1,-1,0,86,0,0
125,28,-1,-1,-1,-1,2,98,0,0
125,29,-1,-1,-1,-1,0,79,1,0
126,0,-1,-1,-1,-1,0,87,1,0
126,1,3,1,1,1,2,-26,114,1
126,2,0,1,1,1,1,-26,116,1
126,3,18,2,18,1,2,-26,116,1
126,4,-1,-1,-1,-1,0,84,0,0
126,5,19,1,18,1,2,-26,118,1
126,6,1,2,1,1,0,-26,116,1
126,7,-1,-1,-1,-1,0,89,0,0
126,8,-1,-1,-1,-1,1,77,1,0
126,9,-1,-1,-1,-1,1,82,1,0
126,10,-1,-1,-1,-1,0,90,0,0
126,11,1,1,15,13,2,56,116,0
126,12,1,17,1,18,2,-26,118,1
126,13,1,0,1,1,2,-26,117,1
126,14,5,1,1,1,0,-26,103,1
126,15,18,19,10,4,0,57,2,0
126,16,18,0,18,1,2,-26,118,1
126,17,-1,-1,-1,-1,1,93,0,0
126,18,4,1,1,1,2,-26,113,1
126,19,18,1,1,13,1,56,118,0
126,20,2,17,1,18,0,-26,104,1
126,21,2,1,1,1,2,-26,119,1
126,22,1,18,6,9,1,56,117,0
126,23,0,18,1,18,2,-26,119,1
126,24,1,19,1,18,0,-26,119,1
126,25,17,1,18,1,2,-26,117,1
126,26,2,18,1,18,2,-26,116,1
126,27,-1,-1,-1,-1,0,86,0,0
126,28,-1,-1,-1,-1,2,98,0,0
126,29,-1,-1,-1,-1,0,79,1,0
127,0,-1,-1,-1,-1,0,87,1,0
127,1,3,1,1,1,2,-27,115,1
127,2,0,1,1,1,1,-27,117,1
127,3,18,2,18,1,2,-27,117,1
127,4,-1,-1,-1,-1,0,84,0,0
127,5,19,1,18,1,2,-27,119,1
127,6,1,2,1,1,0,-27,117,1
127,7,-1,-1,-1,-1,0,89,0,0
127,8,-1,-1,-1,-1,1,77,1,0
127,9,-1,-1,-1,-1,1,82,1,0
127,10,-1,-1,-1,-1,0,90,0,0
127,11,1,1,15,13,2,55,117,0
127,12,1,17,1,18,2,-27,119,1
127,13,1,0,1,1,2,-27,118,1
127,14,5,1,1,1,0,-27,104,1
127,15,18,18,10,4,0,56,2,0
127,16,18,0,18,1,2,-27,119,1
127,17,-1,-1,-1,-1,1,93,0,0
127,18,4,1,1,1,2,-27,114,1
127,19,18,1,1,13,1,55,119,0
127,20,2,17,1,18,0,-27,105,1
127,21,2,1,1,1,2,-27,120,1
127,22,1,18,6,9,1,55,118,0
127,23,0,18,1,18,2,-27,120,1
127,24,1,19,1,18,0,-27,120,1
127,25,17,1,18,1,2,-27,118,1
127,26,2,18,1,18,2,-27,117,1
127,27,-1,-1,-1,-1,0,86,0,0
127,28,-1,-1,-1,-1,2,98,0,0
127,29,-1,-1,-1,-1,0,79,1,0
128,0,-1,-1,-1,-1,0,87,1,0
128,1,3,1,1,1,2,-28,116,1
128,2,0,1,1,1,1,-28,118,1
128,3,18,2,18,1,2,-28,118,1
128,4,-1,-1,-1,-1,0,84,0,0
128,5,19,1,18,1,2,-28,120,1
128,6,1,2,1,1,0,-28,118,1
128,7,-1,-1,-1,-1,0,89,0,0
128,8,-1,-1,-1,-1,1,77,1,0
128,9,-1,-1,-1,-1,1,82,1,0
128,10,-1,-1,-1,-1,0,90,0,0
128,11,1,1,15,13,2,54,118,0
128,12,1,17,1,18,2,-28,120,1
128,13,1,0,1,1,2,-28,119,1
128,14,5,1,1,1,0,-28,105,1
128,15,18,19,10,4,0,55,2,0
128,16,18,0,18,1,2,-28,120,1
128,17,-1,-1,-1,-1,1,93,0,0
128,18,4,1,1,1,2,-28,115,1
128,19,18,1,1,13,1,54,120,0
128,20,2,17,1,18,0,-28,106,1
128,21,2,1,1,1,2,-28,121,1
128,22,1,18,6,9,1,54,119,0
128,23,0,18,1,18,2,-28,121,1
128,24,1,19,1,18,0,-28,121,1
128,25,17,1,18,1,2,-28,119,1
